Fecha,ID empleado,ID turno,Nombre,Apellido 1,Apellido 2,Edad,Estado civil,Número de hijos a su cargo,Familiares trabajando en la empresa,Género,Carnet de toro,Sabe hacer picking,Sabe reponer,Altura (en metros),Peso (en Kg),IMC (índice de masa corporal) en número,IMC (índice de masa corporal) en categoría,Padece alguna enfermedad,Padece alguna minusvalía,Acciones de tipo tarea 1,Acciones de tipo tarea 2,Acciones de tipo tarea 3,Acciones de tipo tarea 4,Acciones de tipo tarea 5,Acciones por minuto de tipo tarea 1,Acciones por minuto de tipo tarea 2,Acciones por minuto de tipo tarea 3,Acciones por minuto de tipo tarea 4,Acciones por minuto de tipo tarea 5
20220106,B003,B,Otilia,Bautista,Zapata,23,viudo,0,0,M,0,1,0,1.72,89.62,30.29,obesidad,1,0,63,24,38,47,18,0.04,5.08,2.24,4.95,7.08
20220106,B004,B,Marcial,Boada,Vargas,20,divorciado,1,1,M,0,0,0,1.69,80.34,28.13,sobrepeso,1,0,83,71,34,30,71,3.83,6.01,9.65,5.83,0.76
20220106,B005,B,Fidela,Cadenas,Crespi,43,casado,1,1,M,1,1,1,1.66,98.21,35.64,obesidad,0,1,79,32,2,93,67,2.33,5.46,3.29,3.54,9.92
20220106,B006,B,Leonel,Amo,Mayoral,25,divorciado,1,1,F,0,0,0,1.21,56.03,38.27,obesidad,0,0,63,99,71,37,99,6.44,4.29,9.81,8.13,5.46
20220106,B007,B,Olivia,Dávila,Acero,56,viudo,1,1,F,0,0,1,1.55,40.31,16.78,delgadez,0,0,80,49,45,1,50,5.45,5.06,1.95,1.46,6.09
20220106,B008,B,Héctor,Amador,Morata,56,viudo,4,1,M,0,0,1,1.71,108.12,36.98,obesidad,1,1,34,45,5,40,20,0.36,3.01,0.39,8.14,7.83
20220106,B009,B,Quique,Enríquez,Escrivá,40,soltero,3,0,M,1,1,1,1.76,70.39,22.72,peso normal,0,1,72,1,48,19,22,1.93,5.84,7.49,3.92,1.04
20220106,B010,B,Eloy,Canals,Seco,32,divorciado,1,1,F,0,1,1,1.32,76.57,43.95,obesidad,0,1,98,96,83,90,22,1.74,7.37,2.93,7.8,8.63
20220106,B011,B,Martirio,Esteve,Cruz,32,viudo,1,1,F,0,0,1,1.66,60.54,21.97,peso normal,0,0,33,58,3,91,32,2.64,3.52,7.24,6.32,9.64
20220106,B012,B,Alfonso,Barranco,Cadenas,37,divorciado,3,0,M,1,1,0,1.88,106.59,30.16,obesidad,0,1,95,41,50,15,68,3.91,8.85,7.74,6.55,4.62
20220106,B013,B,Cristóbal,Santiago,Alberto,18,viudo,4,1,M,1,1,0,1.77,95.13,30.36,obesidad,0,1,64,49,45,51,38,6.63,6.6,4.52,4.7,7.36
20220106,B014,B,Victorino,Fabregat,Soria,43,viudo,0,0,M,0,1,0,1.66,99.27,36.02,obesidad,0,1,94,47,32,21,68,1.36,2.51,7.74,8.59,5.18
20220106,B015,B,Jose Antonio,Calleja,Gimenez,43,divorciado,3,1,F,0,0,0,1.4,75.48,38.51,obesidad,0,0,26,38,60,1,15,0.21,8.5,5.14,2.0,3.56
20220106,B016,B,Gregorio,Otero,Cabezas,65,casado,3,1,F,0,0,0,1.66,80.47,29.2,sobrepeso,0,1,65,1,83,78,95,0.8,7.15,6.1,8.21,5.58
20220106,B017,B,Cristina,Sancho,Pinto,34,casado,1,1,F,1,0,0,1.35,83.01,45.55,obesidad,0,1,19,92,32,89,1,3.95,9.1,8.55,9.53,1.1
20220106,B018,B,Eligia,Sáez,Soria,47,viudo,0,0,M,0,1,1,1.72,75.79,25.62,sobrepeso,1,1,5,92,14,57,29,7.36,3.38,2.78,5.57,2.13
20220106,B019,B,María José,Paniagua,Peña,56,soltero,4,1,F,0,0,0,1.67,87.33,31.31,obesidad,1,0,75,83,33,16,74,5.93,0.76,7.45,3.6,9.23
20220106,B020,B,Rufino,Valderrama,Julián,49,casado,1,1,F,1,0,0,1.51,63.09,27.67,sobrepeso,1,1,15,7,87,83,21,5.45,5.87,2.67,5.87,7.24
20220107,A001,A,Maximiano,Gárate,Diego,33,soltero,5,0,F,0,0,1,1.43,88.47,43.26,obesidad,1,0,22,16,44,12,46,3.09,3.95,1.84,9.8,3.24
20220107,A002,A,Custodia,Vendrell,Benavent,25,soltero,0,1,M,1,0,0,1.7,101.43,35.1,obesidad,0,1,8,34,46,62,93,4.08,4.27,1.75,3.48,3.53
20220107,A003,A,Angelita,Pina,Gallardo,59,casado,4,0,M,1,1,1,1.78,79.88,25.21,sobrepeso,1,0,74,91,48,22,56,7.86,0.67,1.03,8.74,4.22
20220107,A004,A,Pepita,Niño,Sáenz,40,soltero,3,1,F,1,1,0,1.21,62.05,42.38,obesidad,1,0,27,15,99,85,16,2.24,3.9,0.85,3.46,8.93
20220107,A005,A,Ignacia,Quiroga,Ballester,29,soltero,1,0,F,1,1,0,1.21,70.37,48.06,obesidad,0,0,37,60,41,23,52,2.09,0.5,6.59,9.14,7.54
20220107,A006,A,Adolfo,Vives,Figueroa,41,soltero,4,1,M,0,1,1,1.6,64.84,25.33,sobrepeso,1,0,16,27,64,88,49,9.42,1.11,5.76,7.31,0.43
20220107,A007,A,Nilo,Andrés,Torrents,22,casado,5,1,M,1,0,0,1.7,89.74,31.05,obesidad,0,1,84,81,14,18,61,8.71,6.86,2.18,7.04,6.58
20220107,A008,A,Loreto,Vilaplana,Badía,19,soltero,5,1,M,0,0,1,1.82,95.35,28.79,sobrepeso,1,1,91,52,11,44,66,4.92,7.04,6.24,2.99,3.56
20220107,A009,A,Adelina,Sureda,Bertrán,29,soltero,1,0,M,0,1,1,1.75,73.51,24.0,peso normal,0,1,28,12,63,86,46,0.78,7.11,4.12,4.75,6.33
20220107,A010,A,Delia,Colom,Villena,30,soltero,5,1,M,0,0,1,1.72,92.34,31.21,obesidad,0,1,45,63,46,64,37,2.77,0.49,4.53,4.77,1.57
20220107,A011,A,Teresa,Mariscal,Pazos,60,divorciado,2,0,M,0,0,0,1.74,92.56,30.57,obesidad,0,0,37,72,86,75,91,2.71,9.43,1.66,4.41,8.07
20220107,A012,A,Florencia,Cordero,Parra,57,divorciado,1,0,M,0,1,1,1.79,88.68,27.68,sobrepeso,0,1,11,95,100,29,11,2.93,1.31,3.59,0.97,2.38
20220107,A013,A,Luisa,Figueras,Agustín,29,casado,1,1,F,0,0,0,1.35,80.79,44.33,obesidad,1,1,44,45,43,94,70,4.97,2.23,7.03,4.48,6.43
20220107,A014,A,Américo,Rozas,Cal,62,divorciado,0,1,F,0,0,1,1.7,40.65,14.07,delgadez,0,0,96,56,23,27,89,7.91,3.91,8.36,7.29,0.86
20220107,A015,A,Cloe,Cobos,Parejo,39,casado,0,1,M,0,0,0,1.7,81.27,28.12,sobrepeso,1,0,44,20,76,18,23,5.62,2.48,1.47,5.9,3.56
20220107,A016,A,Renata,Colomer,Larrea,44,viudo,1,0,F,1,1,0,1.4,79.45,40.54,obesidad,0,1,62,42,35,89,15,4.23,2.84,5.72,9.33,8.22
20220107,A017,A,Lázaro,Morán,Palmer,37,viudo,3,0,M,0,0,0,1.68,90.38,32.02,obesidad,1,1,15,7,38,21,87,7.72,9.94,5.88,2.35,0.05
20220107,A018,A,Julio César,Calvet,Chico,47,soltero,4,0,F,0,1,1,1.38,46.68,24.51,peso normal,1,0,68,100,84,65,0,9.41,5.82,1.6,4.06,7.92
20220107,A019,A,Severino,Mariscal,Rincón,39,soltero,3,1,F,0,1,0,1.37,51.91,27.66,sobrepeso,1,1,7,12,96,70,33,9.17,7.63,9.6,3.92,1.6
20220107,A020,A,Felipe,Aguiló,Expósito,24,divorciado,5,1,M,1,0,1,1.9,101.33,28.07,sobrepeso,1,0,15,65,48,67,88,5.58,9.67,6.76,6.2,3.0
20220107,B001,B,Carina,Serna,Losada,45,casado,4,1,F,1,1,1,1.46,42.64,20.0,peso normal,0,1,85,24,41,69,14,4.34,8.56,5.82,9.5,6.01
20220107,B002,B,Octavia,Esteve,Ferrera,25,soltero,0,0,F,0,0,0,1.39,77.97,40.36,obesidad,1,1,74,45,10,18,48,5.56,4.72,5.02,6.83,4.16
20220107,B003,B,Febe,Parejo,Nicolau,24,casado,0,1,F,0,0,0,1.67,77.34,27.73,sobrepeso,0,1,67,40,22,15,97,2.51,9.83,9.15,3.44,7.73
20220107,B004,B,Chita,Pablo,Palacios,33,viudo,0,0,M,0,1,1,1.66,81.72,29.66,sobrepeso,0,0,32,5,76,19,54,1.02,5.44,5.42,6.15,2.47
20220107,B005,B,Sebastian,Hervás,Riquelme,41,divorciado,0,0,M,1,1,0,1.71,100.26,34.29,obesidad,1,1,2,74,89,25,6,2.36,3.81,9.18,5.8,8.32
20220107,B006,B,Amor,Pera,Frías,65,soltero,4,1,M,1,1,1,1.85,92.87,27.14,sobrepeso,1,1,63,37,43,17,25,9.92,7.02,5.68,4.3,4.07
20220107,B007,B,Catalina,Olivera,Rivera,43,divorciado,4,1,F,1,0,0,1.27,61.11,37.89,obesidad,1,1,79,29,74,51,33,1.88,2.93,8.18,1.2,0.31
20220107,B008,B,Yago,Vélez,Mendizábal,52,divorciado,0,0,M,1,0,0,1.82,105.92,31.98,obesidad,1,1,100,92,47,88,95,7.8,7.78,5.32,2.21,0.93
20220107,B009,B,Ciro,Correa,Andrade,24,viudo,3,0,M,0,1,0,1.81,62.04,18.94,peso normal,0,1,17,14,66,5,84,0.12,5.79,5.52,0.96,4.11
20220107,B010,B,Jose Manuel,Cruz,Tomé,21,soltero,2,1,F,1,1,1,1.61,77.58,29.93,obesidad,1,0,56,59,57,18,32,0.11,3.62,4.93,2.58,0.92
20220107,B011,B,Carmelita,Jimenez,Sedano,23,casado,5,0,F,0,0,0,1.27,72.56,44.99,obesidad,1,1,75,26,90,3,15,1.52,1.32,1.37,7.52,5.31
20220107,B012,B,Gil,Recio,Jaume,29,casado,5,0,M,1,0,0,1.72,69.69,23.56,peso normal,0,0,83,36,65,18,33,4.38,7.79,9.06,0.32,5.76
20220107,B013,B,Marcelino,Garriga,Rosell,50,casado,3,1,M,1,1,0,1.89,66.77,18.69,peso normal,0,0,29,56,34,91,20,3.78,1.34,4.48,8.83,3.99
20220107,B014,B,Jacinta,Batalla,Riba,65,divorciado,5,1,F,0,0,0,1.6,67.4,26.33,sobrepeso,0,0,15,15,31,27,53,0.76,0.74,7.99,1.74,6.82
20220107,B015,B,Evaristo,Vázquez,Blázquez,18,casado,1,0,F,1,1,1,1.36,48.02,25.96,sobrepeso,1,0,15,90,88,41,73,0.3,4.15,6.03,4.35,2.62
20220107,B016,B,Toribio,Goicoechea,Gimenez,51,soltero,3,1,M,0,1,1,1.86,109.58,31.67,obesidad,1,0,32,88,25,76,93,5.87,0.95,8.78,0.04,9.45
20220107,B017,B,Clemente,Peinado,Ayuso,46,casado,3,1,M,1,0,1,1.78,73.06,23.06,peso normal,1,1,17,26,8,67,27,4.05,5.92,8.85,9.9,0.64
20220107,B018,B,Leocadia,Rios,Porcel,51,divorciado,4,0,F,1,0,0,1.26,75.15,47.34,obesidad,0,1,55,61,41,91,92,4.03,1.2,8.21,0.97,8.15
20220107,B019,B,Melania,Lara,Casares,50,viudo,5,0,F,0,0,1,1.34,58.83,32.76,obesidad,0,0,50,54,84,91,43,1.88,8.81,7.21,6.05,6.5
20220107,B020,B,María Cristina,Cánovas,Benavente,54,casado,1,1,M,1,1,1,1.88,98.16,27.77,sobrepeso,0,1,14,87,9,8,27,8.64,0.59,1.82,2.92,3.03
20220110,A001,A,Gabino,Burgos,Armengol,54,divorciado,1,1,F,1,0,0,1.52,47.73,20.66,peso normal,0,0,22,92,54,39,46,1.75,4.66,4.69,1.15,0.11
20220110,A002,A,Lucila,Romero,Cabezas,40,soltero,1,0,F,0,1,1,1.35,84.5,46.36,obesidad,1,0,25,6,35,55,66,8.67,5.16,3.92,9.42,1.34
20220110,A003,A,Rolando,Mate,Ortiz,40,divorciado,5,0,F,1,0,1,1.36,72.65,39.28,obesidad,0,1,30,96,8,6,0,2.36,9.96,6.91,9.55,1.54
20220110,A004,A,Berta,Lobo,Pellicer,27,soltero,4,1,F,1,1,0,1.66,58.64,21.28,peso normal,1,0,1,29,18,41,33,2.49,8.33,5.96,0.11,6.89
20220110,A005,A,Eusebia,Álvarez,Abascal,28,divorciado,4,0,F,0,0,1,1.6,87.98,34.37,obesidad,1,1,57,24,89,54,38,7.77,0.1,1.65,2.05,4.7
20220110,A006,A,Ester,Albero,Sanjuan,64,soltero,0,1,M,1,1,0,1.63,96.02,36.14,obesidad,1,1,35,48,63,70,56,9.11,6.32,7.29,3.07,2.89
20220110,A007,A,Amor,Sanz,Murillo,50,soltero,3,0,F,0,0,0,1.42,59.87,29.69,sobrepeso,1,1,15,60,90,35,11,8.5,4.64,3.92,0.38,1.73
20220110,A008,A,Guadalupe,Garrido,Gimeno,18,divorciado,5,1,M,1,0,0,1.76,98.82,31.9,obesidad,1,0,70,65,65,40,33,6.52,2.34,2.83,9.78,4.78
20220110,A009,A,Cecilia,Rincón,Palacios,43,casado,3,0,M,0,1,1,1.71,108.01,36.94,obesidad,1,0,7,53,27,14,88,0.61,9.46,8.43,4.38,8.52
20220110,A010,A,Gabriel,Vargas,Belmonte,30,soltero,3,1,M,0,0,0,1.75,85.37,27.88,sobrepeso,1,1,82,64,3,96,81,4.37,1.82,1.29,7.5,9.87
20220110,A011,A,Nacio,Ayllón,Palmer,27,casado,4,0,F,1,0,1,1.46,80.93,37.97,obesidad,1,0,93,88,1,26,83,8.34,3.51,2.24,0.08,3.3
20220110,A012,A,Wálter,Ávila,Montenegro,48,viudo,1,0,F,1,0,0,1.32,88.99,51.07,obesidad,1,0,36,39,46,73,50,1.55,7.04,4.05,4.38,5.19
20220110,A013,A,Amada,Huguet,Galán,51,soltero,1,0,M,0,0,0,1.74,83.55,27.6,sobrepeso,0,1,59,35,43,92,46,4.36,9.17,2.89,8.92,8.45
20220110,A014,A,Gabino,Barbero,Salom,27,soltero,5,0,F,0,1,1,1.63,56.57,21.29,peso normal,0,1,56,63,73,4,10,7.93,0.27,0.95,7.43,1.07
20220110,A015,A,María Pilar,Benet,Agudo,25,viudo,4,0,F,1,1,0,1.69,50.75,17.77,delgadez,1,0,0,96,27,69,82,9.52,1.21,1.42,2.26,4.18
20220110,A016,A,Ruperta,Bueno,Solé,26,divorciado,5,0,M,0,0,1,1.61,105.5,40.7,obesidad,0,0,90,51,49,16,26,2.5,0.01,0.3,7.34,6.15
20220110,A017,A,Onofre,Asenjo,Ricart,19,divorciado,1,0,M,0,1,0,1.85,64.92,18.97,peso normal,1,1,37,45,2,51,98,5.9,2.9,7.39,4.9,9.03
20220110,A018,A,Mayte,Pla,Bueno,55,casado,0,1,F,0,1,1,1.55,70.15,29.2,sobrepeso,0,1,37,76,91,46,79,9.85,6.18,9.48,9.39,4.5
20220110,A019,A,Gaspar,Botella,Canals,32,soltero,4,1,F,0,1,0,1.46,49.91,23.41,peso normal,0,0,86,92,53,53,79,1.7,8.77,3.36,8.22,6.18
20220110,A020,A,Edelmiro,Gutiérrez,Montesinos,52,divorciado,4,0,M,0,0,0,1.78,86.54,27.31,sobrepeso,0,1,47,46,47,87,12,2.5,0.18,7.49,2.8,6.92
20220110,B001,B,Nacio,Valentín,Sobrino,45,soltero,4,0,M,0,1,0,1.65,71.09,26.11,sobrepeso,1,0,5,53,86,59,7,5.92,1.87,5.26,5.37,6.77
20220110,B002,B,Regina,Díaz,Galván,20,casado,0,0,M,1,1,0,1.8,94.21,29.08,sobrepeso,0,0,42,57,24,0,94,4.44,3.24,2.74,9.75,0.66
20220110,B003,B,Emma,Alberola,Varela,47,divorciado,0,1,F,1,0,0,1.68,50.44,17.87,delgadez,1,0,97,79,10,88,64,3.79,0.72,5.31,6.7,5.44
20220110,B004,B,Maricruz,Sandoval,Canet,63,soltero,5,1,M,0,0,1,1.89,108.73,30.44,obesidad,1,1,22,67,58,61,49,3.47,7.23,8.32,10.0,0.99
20220110,B005,B,Sara,Laguna,Piñol,61,divorciado,4,1,M,0,1,0,1.86,92.83,26.83,sobrepeso,0,1,63,15,42,84,59,5.78,5.24,2.59,9.22,2.73
20220110,B006,B,Alexandra,Dávila,Cuesta,54,divorciado,2,1,M,1,1,0,1.7,73.5,25.43,sobrepeso,1,0,39,73,8,68,85,3.02,1.3,9.0,1.95,0.99
20220110,B007,B,Chema,Jove,Fonseca,46,divorciado,3,0,F,1,1,0,1.69,55.82,19.54,peso normal,0,1,26,33,16,63,54,8.32,5.69,5.05,3.51,7.29
20220110,B008,B,Regina,Gonzalo,Goicoechea,38,casado,0,0,M,0,1,0,1.88,99.87,28.26,sobrepeso,1,0,15,11,4,53,23,8.65,0.7,7.04,5.0,1.27
20220110,B009,B,Silvia,Arnau,Díez,32,soltero,0,1,M,1,0,0,1.67,69.51,24.92,obesidad,1,0,62,55,80,50,76,8.04,6.88,1.77,0.02,7.28
20220110,B010,B,Sara,Olmo,Cordero,36,divorciado,1,1,M,1,1,1,1.76,83.85,27.07,sobrepeso,0,0,91,26,73,93,9,1.46,6.85,0.62,3.26,9.85
20220110,B011,B,Mayte,Arenas,Querol,25,viudo,5,1,F,0,1,0,1.36,51.61,27.9,sobrepeso,1,0,91,82,69,22,68,0.28,0.7,4.73,6.77,3.76
20220110,B012,B,Édgar,Lobo,Barreda,34,soltero,1,1,M,1,0,1,1.68,108.04,38.28,obesidad,0,0,42,26,31,15,71,2.88,9.5,3.27,9.34,6.85
20220110,B013,B,Emigdio,Posada,Ordóñez,49,viudo,0,1,F,0,1,1,1.64,80.61,29.97,obesidad,1,0,85,88,25,94,12,2.03,2.83,4.97,5.63,0.51
20220110,B014,B,Timoteo,Muro,Calderón,57,viudo,2,1,F,0,1,0,1.29,43.5,26.14,sobrepeso,1,0,94,20,27,96,45,3.12,9.28,6.03,9.59,7.97
20220110,B015,B,Bernardita,Casado,Julián,20,viudo,3,0,M,1,1,1,1.85,86.64,25.31,sobrepeso,1,1,62,52,46,8,22,2.27,8.73,8.54,0.42,4.28
20220110,B016,B,Dani,Conesa,Hoz,45,divorciado,1,1,M,0,1,0,1.7,98.83,34.2,obesidad,1,1,69,99,19,94,0,1.92,4.17,1.47,2.26,5.37
20220110,B017,B,Emma,Roura,Azcona,19,viudo,2,0,M,1,0,0,1.9,94.11,26.07,sobrepeso,0,1,42,51,74,5,52,8.09,9.48,8.82,1.43,7.55
20220110,B018,B,Iker,Malo,Armengol,41,divorciado,1,0,F,0,0,1,1.42,74.14,36.77,obesidad,1,1,24,0,6,89,82,3.33,3.39,3.32,8.8,9.87
20220110,B019,B,Celestino,Lago,Salgado,64,divorciado,1,0,M,1,0,1,1.75,64.58,21.09,peso normal,0,1,75,27,69,67,7,2.58,5.69,8.2,8.53,3.25
20220110,B020,B,Anselmo,Barceló,Gelabert,44,soltero,4,1,M,0,1,0,1.63,84.97,31.98,obesidad,1,0,84,55,30,26,37,0.7,5.17,7.81,5.18,4.71
20220111,A001,A,Salomón,Pinilla,Marí,58,viudo,1,0,F,1,1,1,1.67,88.18,31.62,obesidad,1,1,28,33,85,29,33,7.74,6.77,8.78,2.16,5.25
20220111,A002,A,Edelmiro,Rubio,Gárate,30,divorciado,0,0,M,0,1,0,1.89,83.05,23.25,peso normal,1,1,14,9,5,40,6,1.62,0.68,4.18,4.2,4.88
20220111,A003,A,Federico,Sáenz,Salazar,45,casado,3,1,M,0,1,1,1.68,74.55,26.41,sobrepeso,1,1,6,66,62,52,72,2.14,2.61,7.84,8.82,4.45
20220111,A004,A,Eloísa,Barbero,Romeu,39,casado,0,1,F,1,1,0,1.58,55.01,22.04,peso normal,0,0,96,45,75,11,1,2.61,0.52,9.41,7.59,6.1
20220111,A005,A,Julia,Gaya,Carrera,54,soltero,5,0,F,1,1,0,1.51,76.6,33.6,obesidad,0,0,71,55,13,71,25,1.47,4.33,8.67,8.28,4.22
20220111,A006,A,Delfina,Tamayo,Alfaro,37,divorciado,4,1,F,0,1,0,1.28,72.76,44.41,obesidad,0,0,11,52,92,49,29,0.47,2.43,9.21,3.74,0.39
20220111,A007,A,Marc,Niño,Andreu,31,divorciado,0,0,F,1,0,1,1.51,75.63,33.17,obesidad,1,0,34,85,34,90,76,0.38,8.78,9.27,1.68,6.17
20220111,A008,A,Jacinta,Vilalta,Madrigal,65,viudo,2,1,M,0,0,1,1.78,69.64,21.98,peso normal,1,0,44,52,15,19,42,7.22,2.21,7.25,8.04,9.4
20220111,A009,A,Elías,Bustamante,Sanabria,54,viudo,3,1,F,0,1,1,1.69,45.94,16.08,delgadez,0,0,20,48,56,95,15,8.04,7.06,9.3,2.03,7.28
20220111,A010,A,Hernán,Borrás,Echeverría,28,casado,5,1,F,1,0,1,1.61,42.87,16.54,delgadez,0,0,85,27,40,44,47,1.0,7.52,7.33,9.88,1.54
20220111,A011,A,Chita,Pereira,Quevedo,58,casado,0,0,F,1,0,1,1.48,46.42,21.19,peso normal,1,1,60,77,64,39,46,8.91,0.04,1.2,4.64,4.74
20220111,A012,A,Teófila,Barriga,Cañizares,47,casado,1,1,F,0,1,0,1.66,71.92,26.1,sobrepeso,1,1,41,78,79,47,35,3.2,2.07,5.0,1.09,2.56
20220111,A013,A,Reinaldo,Morillo,Arcos,45,divorciado,1,1,F,1,1,0,1.4,60.37,30.8,obesidad,1,0,80,78,44,77,40,0.92,4.62,9.94,8.28,0.36
20220111,A014,A,Luz,Caro,Céspedes,36,soltero,5,1,F,0,1,1,1.25,82.91,53.06,obesidad,0,1,27,70,3,17,87,1.33,3.63,3.23,4.57,8.22
20220111,A015,A,Lorenza,Manzanares,Villa,65,casado,1,0,F,1,0,0,1.24,87.99,57.23,obesidad,0,0,91,98,51,21,78,6.08,5.32,1.14,1.07,5.42
20220111,A016,A,Ruth,Canals,Salazar,59,viudo,5,1,F,0,1,1,1.66,64.93,23.56,peso normal,1,0,78,31,82,57,7,8.99,6.62,3.96,5.3,7.68
20220111,A017,A,Amor,Roldan,Alemany,65,soltero,2,0,M,1,1,1,1.71,102.85,35.17,obesidad,1,1,9,33,25,1,81,5.2,4.65,7.78,4.61,3.83
20220111,A018,A,Bernardita,Jove,Borja,42,divorciado,5,1,F,0,0,1,1.5,66.35,29.49,sobrepeso,0,0,31,33,81,87,42,0.67,6.55,4.53,1.41,6.26
20220111,A019,A,Eusebia,Hervia,Gomila,64,soltero,0,0,M,0,1,0,1.87,79.94,22.86,peso normal,1,1,68,80,8,47,94,3.11,4.05,8.02,5.45,2.53
20220111,A020,A,Visitación,Roura,Niño,57,casado,1,1,F,1,0,0,1.49,44.8,20.18,peso normal,1,1,45,12,22,16,17,8.69,1.87,8.59,8.32,7.89
20220111,B001,B,Heliodoro,Narváez,Alvarado,63,casado,3,1,F,1,1,0,1.65,40.22,14.77,delgadez,1,0,24,20,25,83,10,0.83,3.79,9.03,8.22,6.81
20220111,B002,B,Cruz,Huerta,Martinez,60,divorciado,0,0,M,0,0,0,1.74,61.67,20.37,peso normal,1,0,86,95,88,88,8,5.53,4.26,2.06,7.61,4.97
20220111,B003,B,León,Girón,Nuñez,28,soltero,3,0,F,1,0,0,1.63,71.2,26.8,sobrepeso,0,1,71,33,75,64,75,5.03,5.81,9.75,6.1,9.33
20220111,B004,B,Elisabet,Berenguer,Cases,27,viudo,5,0,M,1,1,0,1.82,68.09,20.56,peso normal,0,0,31,14,33,66,33,6.5,6.77,8.81,1.74,0.28
20220111,B005,B,Candelario,Esparza,Pardo,24,viudo,2,0,M,1,1,1,1.79,89.78,28.02,sobrepeso,0,0,83,2,79,12,7,9.17,5.16,5.62,7.84,3.64
20220111,B006,B,Eloísa,Becerra,Barberá,56,divorciado,0,1,M,1,0,0,1.66,90.99,33.02,obesidad,0,0,95,92,14,33,87,6.43,2.11,4.18,4.79,4.61
20220111,B007,B,Maricela,Carro,Mendez,24,viudo,5,0,F,1,1,1,1.41,74.33,37.39,obesidad,1,1,41,9,37,97,94,4.25,7.19,0.55,2.44,5.26
20220111,B008,B,Eusebio,Castells,Cazorla,44,casado,2,0,M,1,0,1,1.75,91.5,29.88,sobrepeso,0,1,34,69,0,69,68,7.18,5.87,7.67,0.09,0.53
20220111,B009,B,Custodio,Iniesta,Donaire,38,viudo,1,0,F,1,0,1,1.44,71.87,34.66,obesidad,1,1,57,85,45,21,50,3.99,2.59,9.25,9.3,3.44
20220111,B010,B,Rufina,Ropero,Alarcón,38,soltero,5,1,M,0,1,0,1.62,98.05,37.36,obesidad,0,0,62,3,21,21,27,5.97,3.7,4.24,1.55,1.45
20220111,B011,B,Jorge,Castelló,Mendez,34,divorciado,0,0,M,0,1,1,1.76,66.12,21.35,peso normal,0,0,78,75,14,30,79,4.64,0.7,6.18,2.3,6.81
20220111,B012,B,Caridad,Moreno,Pablo,54,divorciado,3,1,M,0,1,1,1.77,87.03,27.78,sobrepeso,1,1,37,78,7,31,80,8.49,5.16,9.21,4.73,7.01
20220111,B013,B,Samu,Roselló,Granados,59,viudo,3,0,M,0,0,0,1.73,75.76,25.31,sobrepeso,0,0,14,21,27,26,98,2.83,9.2,1.52,4.25,3.12
20220111,B014,B,Gerardo,Sanz,Montero,43,viudo,3,1,M,1,1,0,1.77,81.86,26.13,sobrepeso,1,0,15,87,4,100,30,5.66,5.72,1.23,7.44,9.98
20220111,B015,B,Teófila,Planas,Ferrero,50,viudo,0,1,F,0,1,1,1.28,82.35,50.26,obesidad,0,0,7,58,81,86,15,0.53,4.11,3.24,7.02,4.71
20220111,B016,B,Héctor,Navarro,Ibáñez,43,viudo,4,0,F,1,0,1,1.42,84.57,41.94,obesidad,1,0,35,33,5,27,21,3.76,1.44,2.83,3.54,0.99
20220111,B017,B,Eufemia,Alvarez,Fuentes,35,viudo,0,0,M,1,1,1,1.84,106.59,31.48,obesidad,0,0,32,21,9,6,92,4.81,6.42,9.13,0.62,7.03
20220111,B018,B,Remedios,Quiroga,Benavides,57,viudo,0,0,M,1,1,1,1.72,103.29,34.91,obesidad,0,0,16,0,74,62,2,9.72,0.36,6.63,6.44,4.37
20220111,B019,B,Remedios,Carrera,Álvaro,26,soltero,0,0,F,1,0,0,1.52,72.6,31.42,obesidad,1,0,2,43,94,92,66,3.32,5.78,3.96,4.88,1.39
20220111,B020,B,Pablo,Cardona,Carnero,39,viudo,0,1,M,1,0,1,1.79,99.17,30.95,obesidad,1,1,80,84,92,97,64,6.4,0.58,2.56,8.94,8.13
20220112,A001,A,Filomena,Sierra,Gisbert,32,casado,4,0,F,1,0,1,1.29,83.27,50.04,obesidad,0,1,79,32,1,95,81,2.9,0.06,1.62,2.63,3.8
20220112,A002,A,Tadeo,Medina,Palmer,62,divorciado,3,0,F,1,1,1,1.4,53.65,27.37,sobrepeso,1,0,40,11,40,33,10,7.71,6.52,8.74,4.73,0.09
20220112,A003,A,Néstor,Yáñez,Santamaria,35,divorciado,1,1,M,0,0,1,1.69,105.4,36.9,obesidad,1,1,28,78,9,87,27,5.04,3.74,2.77,1.98,3.46
20220112,A004,A,Encarnita,Tello,Amores,34,viudo,0,1,M,0,1,0,1.61,103.24,39.83,obesidad,0,1,61,91,40,49,30,5.94,4.21,9.29,4.53,5.82
20220112,A005,A,Eric,Almagro,Ariño,48,viudo,4,0,M,1,1,0,1.81,93.79,28.63,sobrepeso,1,1,38,36,44,93,22,6.41,0.65,8.96,6.64,3.02
20220112,A006,A,Chuy,Giner,Muñoz,30,viudo,0,0,F,0,0,1,1.23,67.04,44.31,obesidad,1,0,64,85,54,33,7,0.52,9.47,4.01,1.01,1.99
20220112,A007,A,Vicente,Baró,Posada,50,casado,0,1,F,1,1,1,1.38,58.97,30.97,obesidad,1,1,99,66,64,17,19,7.32,4.02,4.15,6.6,4.91
